customer_id,birth_year,education_level,marital_status,annual_income,num_children,num_teenagers,registration_date,days_since_last_purchase,spend_wines,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,deals_purchases,web_purchases,catalog_purchases,store_purchases,monthly_web_visits,has_complaint,target
1427,1975,Bachelor,Partner,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0
1428,1967,Bachelor,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0
1429,1991,Doctorate,Partner,68682.0,0,0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2,0,0
1430,1986,Master,Partner,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0
1431,1986,High School,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0
1432,1968,Bachelor,Married,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0
1433,1958,Bachelor,Married,81320.0,0,0,2013-06-02,61,183,33,493,59,103,57,1,4,3,10,2,0,0
1434,1972,Associate,Partner,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0
1435,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0
1436,1951,Bachelor,Married,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,0,0
1437,1956,Master,Partner,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0
1438,1974,Doctorate,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,1
1439,1969,Bachelor,Married,75759.0,0,0,2013-10-25,46,1394,22,708,89,91,182,1,9,7,9,5,0,1
1440,1980,Bachelor,Married,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0
1441,1971,Doctorate,Partner,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0
1442,1971,Bachelor,Partner,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0
1443,1960,Bachelor,Partner,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,1
1444,1978,Doctorate,Married,46377.0,1,0,2014-01-03,89,37,0,46,4,3,0,1,2,1,3,4,0,0
1445,1973,Bachelor,Married,20895.0,1,0,2012-06-10,24,18,3,17,3,0,4,1,2,0,3,9,0,0
1446,1963,Master,Partner,38620.0,0,0,2013-11-05,56,112,17,44,34,22,89,1,2,5,3,3,0,0
1447,1962,Bachelor,Partner,75072.0,0,1,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0
1448,1976,Doctorate,Married,68397.0,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0
1449,1950,Master,Widowed,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,0
1450,1978,Bachelor,Partner,28587.0,1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0
1451,1976,Master,Divorced,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0
1452,1967,Master,Divorced,81380.0,0,0,2012-12-22,51,741,68,689,224,68,103,1,4,2,10,2,0,0
1453,1958,Bachelor,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0
1454,1948,Doctorate,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0
1455,1960,Bachelor,Married,31454.0,1,1,2013-06-07,40,28,0,11,0,0,9,3,2,0,3,8,0,0
1456,1969,Master,Partner,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0
1457,1952,Bachelor,Partner,43462.0,1,1,2012-12-09,50,90,17,97,15,6,15,6,4,1,5,8,0,0
1458,1986,Bachelor,Single,26816.0,0,0,2012-08-17,50,5,1,6,3,4,3,1,0,0,3,4,0,0
1459,1978,Master,Single,68092.0,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0
1460,1952,Doctorate,Single,62000.0,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0
1461,1970,Bachelor,Single,24206.0,1,0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0
1462,1981,Doctorate,Partner,56937.0,1,0,2012-04-08,81,746,8,125,11,8,8,7,8,6,9,6,0,1
1463,1951,Doctorate,Partner,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0
1464,1952,Bachelor,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0
1465,1971,Master,Married,38196.0,1,1,2014-04-18,20,30,0,11,0,0,3,3,2,0,4,5,0,0
1466,1963,Doctorate,Single,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0
1467,1950,Bachelor,Married,59462.0,0,1,2013-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,0
1468,1981,Master,Partner,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0
1469,1960,Master,Married,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0
1470,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0
1471,1960,Master,Partner,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0
1472,1967,Bachelor,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0
1473,1993,Bachelor,Single,74293.0,0,0,2014-04-05,66,375,152,335,93,91,81,1,5,4,6,2,0,0
1474,1959,Bachelor,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0
1475,1962,Doctorate,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0
1476,1975,Associate,Partner,46772.0,0,1,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,0,0
1477,1979,Associate,Married,31086.0,1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,0,0
1478,1989,Associate,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0
1479,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,1
1480,1975,Bachelor,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0
1481,1977,Doctorate,Married,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0
1482,1955,Bachelor,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0
1483,1983,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0
1484,1961,Bachelor,Married,27116.0,1,1,2014-02-03,78,12,1,21,2,2,3,2,2,0,3,7,0,0
1485,1981,Associate,Partner,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0
1486,1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0
1487,1989,Bachelor,Married,42387.0,1,0,2012-10-29,42,235,0,235,19,4,191,5,8,1,7,8,0,0
1488,1971,Doctorate,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0
1489,1980,Bachelor,Single,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0
1490,1973,Bachelor,Widowed,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1
1491,1959,Bachelor,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0
1492,1975,Bachelor,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0
1493,1953,Bachelor,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0
1494,1956,Doctorate,Single,54998.0,0,1,2013-10-03,3,154,22,202,39,30,8,5,4,2,9,4,0,1
1495,1972,Bachelor,Partner,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0
1496,1971,Bachelor,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0
1497,1975,Master,Single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0
1498,1975,Master,Married,7500.0,1,0,2013-02-10,19,3,1,10,3,2,12,3,2,0,3,5,0,0
1499,1966,Bachelor,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,1
1500,1953,Doctorate,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0
1501,1955,Bachelor,Single,57959.0,0,1,2013-02-05,71,430,16,322,43,24,33,5,4,7,11,3,0,0
1502,1949,Associate,Widowed,74859.0,0,0,2013-03-06,63,570,73,614,133,102,73,1,6,5,11,3,0,0
1503,1970,Bachelor,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0
1504,1952,Bachelor,Partner,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0
1505,1984,Doctorate,Married,73356.0,0,0,2014-06-02,56,1050,14,322,0,14,112,1,5,11,5,2,0,1
1506,1961,Bachelor,Single,45938.0,0,0,2013-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0
1507,1966,Bachelor,Partner,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0
1508,1950,Bachelor,Married,57045.0,0,1,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,0
1509,1951,Master,Partner,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0
1510,1962,Doctorate,Married,42769.0,0,1,2013-12-10,15,71,0,13,3,1,0,2,1,1,4,4,0,0
1511,1951,Master,Married,59412.0,0,0,2014-04-19,56,90,67,165,30,43,11,1,4,2,8,3,0,0
1512,1965,Associate,Divorced,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0
1513,1966,Master,Partner,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0
1514,1957,Master,Partner,65487.0,0,0,2014-10-01,48,240,67,500,199,0,163,3,3,5,6,2,0,0
1515,1979,Bachelor,Single,57537.0,1,0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0
1516,1982,Doctorate,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,1
1517,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0
1518,1966,Bachelor,Partner,37758.0,1,1,2012-04-10,49,27,2,10,0,0,1,2,1,0,3,8,0,0
1519,1954,Bachelor,Partner,36807.0,1,1,2012-12-20,88,4,2,5,0,0,5,1,1,0,2,6,0,0
1520,1963,Doctorate,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,1
1521,1971,Bachelor,Single,26954.0,1,0,2014-08-05,17,4,1,11,0,0,1,1,1,0,2,7,0,0
1522,1989,Bachelor,Married,28691.0,1,0,2013-04-07,56,5,4,13,8,0,4,1,1,0,3,8,0,0
1523,1992,High School,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0
1524,1972,Bachelor,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,0,1
1525,1958,Bachelor,Divorced,35246.0,1,1,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0
1526,1962,Bachelor,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,1
1527,1973,High School,Partner,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,0,1
1528,1943,Doctorate,Divorced,48948.0,0,0,2013-01-02,53,437,8,206,160,49,42,2,7,10,5,6,0,1
1529,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0
1530,1952,Bachelor,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0
1531,1951,Bachelor,Divorced,43185.0,0,1,2013-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0
1532,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,0,0
1533,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,0,1
1534,1982,Associate,Single,74116.0,0,0,2013-12-30,53,871,111,704,145,55,166,1,4,4,10,2,0,0
1535,1960,Bachelor,Married,51651.0,0,1,2012-07-11,32,293,6,23,13,6,92,4,6,2,5,8,0,0
1536,1957,Doctorate,Married,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0
1537,1975,Master,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0
1538,1976,Associate,Partner,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0
1539,1977,Bachelor,Partner,666666.0,1,0,2013-02-06,23,9,14,18,8,1,12,4,3,1,3,6,0,0
1540,1956,Bachelor,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1
1541,1949,Bachelor,Partner,38823.0,0,1,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0
1542,1949,Master,Married,76995.0,0,1,2013-03-28,91,1012,80,498,0,16,176,2,11,4,9,5,0,0
1543,1946,Bachelor,Partner,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0
1544,1977,Bachelor,Married,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0
1545,1962,Bachelor,Partner,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0
1546,1970,Doctorate,Married,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,0,1
1547,1989,Bachelor,Single,64449.0,1,0,2014-02-18,70,218,63,282,137,35,70,4,5,3,12,4,0,0
1548,1989,Bachelor,Married,37155.0,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0
1549,1956,Bachelor,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,1
1550,1973,Doctorate,Other,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,1
1551,1989,Master,Partner,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,0,0
1552,1973,Doctorate,Other,48432.0,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8,0,0
1553,1953,Master,Partner,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0
1554,1973,Bachelor,Married,59041.0,1,1,2014-07-05,25,69,2,15,2,2,6,2,2,0,4,5,0,0
1555,1958,Bachelor,Partner,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0
1556,1989,Bachelor,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0
1557,1968,Bachelor,Partner,35322.0,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0
1558,1963,Bachelor,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0
1559,1974,Bachelor,Married,26067.0,1,0,2013-04-11,49,22,2,18,0,2,12,3,3,0,3,8,0,0
1560,1981,Bachelor,Single,41967.0,1,1,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4,0,0
1561,1960,Bachelor,Partner,30507.0,0,0,2013-11-03,29,65,36,74,38,20,110,1,5,1,4,7,0,0
1562,1982,Bachelor,Partner,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0
1563,1984,Doctorate,Single,39684.0,1,0,2012-12-10,41,19,0,35,6,4,17,2,2,1,2,7,1,1
1564,1944,Doctorate,Divorced,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,0
1565,1972,Bachelor,Partner,84906.0,0,0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2,0,0
1566,1994,Bachelor,Partner,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,0
1567,1964,Associate,Single,,1,1,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,0
